ticker,entry_date,final_exit_date,entry_price,exit_price,total_shares,total_pnl,exit_phases,entry_signal,hold_days,r_multiple,return_pct,outcome_category,is_winner,was_stopped_out,hit_tp1,hit_tp2,had_runner
AAP,2018-07-18,2018-07-18,48.79999923706055,43.0,93.0,-539.3999290466309,STOP,MOMENTUM,0,0.0,-11.8852445240528,SMALL_WIN,False,True,False,False,False
AAPB,2018-07-18,2018-07-18,48.79999923706055,43.0,93.0,-539.3999290466309,STOP,MOMENTUM,0,0.0,-11.8852445240528,SMALL_WIN,False,True,False,False,False
AAPL,2018-07-18,2018-07-18,48.79999923706055,43.0,93.0,-539.3999290466309,STOP,MOMENTUM,0,0.0,-11.8852445240528,SMALL_WIN,False,True,False,False,False
AAUC,2024-08-05,2024-08-05,24.214208602905277,22.378969192504883,195.0,-357.8716850280762,STOP,MOMENTUM,0,0.0,-7.57918394318365,SMALL_WIN,False,True,False,False,False
AAUM,2024-08-05,2024-08-05,24.214208602905277,22.378969192504883,195.0,-357.8716850280762,STOP,MOMENTUM,0,0.0,-7.57918394318365,SMALL_WIN,False,True,False,False,False
ABCB,2023-11-08,2023-11-08,4.699999809265137,4.179999828338623,675.0,-350.9999871253968,STOP,MOMENTUM,0,0.0,-11.063829830406265,SMALL_WIN,False,True,False,False,False
ABCL,2023-11-08,2023-11-08,4.699999809265137,4.179999828338623,675.0,-350.9999871253968,STOP,MOMENTUM,0,0.0,-11.063829830406265,SMALL_WIN,False,True,False,False,False
ABCS,2023-11-08,2023-11-08,4.699999809265137,4.179999828338623,675.0,-350.9999871253968,STOP,MOMENTUM,0,0.0,-11.063829830406265,SMALL_WIN,False,True,False,False,False
ABEO,2023-11-08,2023-11-08,4.699999809265137,4.179999828338623,675.0,-350.9999871253968,STOP,MOMENTUM,0,0.0,-11.063829830406265,SMALL_WIN,False,True,False,False,False
ABEV,2021-11-03,2021-11-03,2.344315767288208,2.504504680633545,999.0,160.02872443199158,TP1,MOMENTUM,0,0.0,6.833077505196143,SMALL_WIN,True,False,True,False,False
ABFL,2021-11-03,2021-11-03,2.344315767288208,2.504504680633545,999.0,160.02872443199158,TP1,MOMENTUM,0,0.0,6.833077505196143,SMALL_WIN,True,False,True,False,False
ABG,2021-11-03,2021-11-03,2.344315767288208,2.504504680633545,999.0,160.02872443199158,TP1,MOMENTUM,0,0.0,6.833077505196143,SMALL_WIN,True,False,True,False,False
ABVC,2019-06-12,2019-06-12,37.47041320800781,35.1639404296875,147.0,-339.05149841308594,STOP,MOMENTUM,0,0.0,-6.155450609835804,SMALL_WIN,False,True,False,False,False
ACA,2019-06-12,2019-06-12,37.47041320800781,35.1639404296875,147.0,-339.05149841308594,STOP,MOMENTUM,0,0.0,-6.155450609835804,SMALL_WIN,False,True,False,False,False
ACAD,2019-06-12,2019-06-12,37.47041320800781,35.1639404296875,147.0,-339.05149841308594,STOP,MOMENTUM,0,0.0,-6.155450609835804,SMALL_WIN,False,True,False,False,False
ACB,2019-06-12,2019-06-12,37.47041320800781,35.1639404296875,147.0,-339.05149841308594,STOP,MOMENTUM,0,0.0,-6.155450609835804,SMALL_WIN,False,True,False,False,False
ACFN,2022-04-05,2022-04-05,59.15810775756836,62.92184066772461,39.0,146.78558349609375,TP1,MOMENTUM,0,0.0,6.362159056168829,SMALL_WIN,True,False,True,False,False
ACFN,2022-04-11,2022-04-11,59.15810775756836,55.80441284179689,40.0,-134.14779663085938,STOP,MOMENTUM,0,0.0,-5.66903682841754,SMALL_WIN,False,True,False,False,False
ACGL,2022-04-05,2022-04-05,59.15810775756836,62.92184066772461,39.0,146.78558349609375,TP1,MOMENTUM,0,0.0,6.362159056168829,SMALL_WIN,True,False,True,False,False
ACGL,2022-04-11,2022-04-11,59.15810775756836,55.80441284179689,40.0,-134.14779663085938,STOP,MOMENTUM,0,0.0,-5.66903682841754,SMALL_WIN,False,True,False,False,False
ACGLO,2022-04-05,2022-04-05,59.15810775756836,62.92184066772461,39.0,146.78558349609375,TP1,MOMENTUM,0,0.0,6.362159056168829,SMALL_WIN,True,False,True,False,False
ACGLO,2022-04-11,2022-04-11,59.15810775756836,55.80441284179689,40.0,-134.14779663085938,STOP,MOMENTUM,0,0.0,-5.66903682841754,SMALL_WIN,False,True,False,False,False
ACH,2022-04-05,2022-04-05,59.15810775756836,62.92184066772461,39.0,146.78558349609375,TP1,MOMENTUM,0,0.0,6.362159056168829,SMALL_WIN,True,False,True,False,False
ACH,2022-04-11,2022-04-11,59.15810775756836,55.80441284179689,40.0,-134.14779663085938,STOP,MOMENTUM,0,0.0,-5.66903682841754,SMALL_WIN,False,True,False,False,False
ADM,2020-10-05,2020-10-05,19.40999984741211,21.32999992370605,107.0,205.44000816345212,TP1,MOMENTUM,0,0.0,9.891808817040944,SMALL_WIN,True,False,True,False,False
ADM,2020-10-21,2020-10-21,19.40999984741211,22.80674934387207,64.0,217.3919677734375,TP2,MOMENTUM,0,0.0,17.4999975433428,SMALL_WIN,True,False,False,True,False
ADM,2020-10-30,2020-10-30,19.40999984741211,21.21999931335449,44.0,79.63997650146484,RUNNER,MOMENTUM,0,0.0,9.325087481562788,SMALL_WIN,True,False,False,False,True
ADMA,2020-10-05,2020-10-05,19.40999984741211,21.32999992370605,107.0,205.44000816345212,TP1,MOMENTUM,0,0.0,9.891808817040944,SMALL_WIN,True,False,True,False,False
ADMA,2020-10-21,2020-10-21,19.40999984741211,22.80674934387207,64.0,217.3919677734375,TP2,MOMENTUM,0,0.0,17.4999975433428,SMALL_WIN,True,False,False,True,False
ADMA,2020-10-30,2020-10-30,19.40999984741211,21.21999931335449,44.0,79.63997650146484,RUNNER,MOMENTUM,0,0.0,9.325087481562788,SMALL_WIN,True,False,False,False,True
ADME,2020-10-05,2020-10-05,19.40999984741211,21.32999992370605,107.0,205.44000816345212,TP1,MOMENTUM,0,0.0,9.891808817040944,SMALL_WIN,True,False,True,False,False
ADME,2020-10-21,2020-10-21,19.40999984741211,22.80674934387207,64.0,217.3919677734375,TP2,MOMENTUM,0,0.0,17.4999975433428,SMALL_WIN,True,False,False,True,False
ADME,2020-10-30,2020-10-30,19.40999984741211,21.21999931335449,44.0,79.63997650146484,RUNNER,MOMENTUM,0,0.0,9.325087481562788,SMALL_WIN,True,False,False,False,True
ADNT,2020-10-05,2020-10-05,19.40999984741211,21.32999992370605,107.0,205.44000816345212,TP1,MOMENTUM,0,0.0,9.891808817040944,SMALL_WIN,True,False,True,False,False
ADNT,2020-10-21,2020-10-21,19.40999984741211,22.80674934387207,64.0,217.3919677734375,TP2,MOMENTUM,0,0.0,17.4999975433428,SMALL_WIN,True,False,False,True,False
ADNT,2020-10-30,2020-10-30,19.40999984741211,21.21999931335449,44.0,79.63997650146484,RUNNER,MOMENTUM,0,0.0,9.325087481562788,SMALL_WIN,True,False,False,False,True
ADP,2022-03-29,2022-03-29,198.184326171875,207.65550231933597,16.0,151.538818359375,TP1,MOMENTUM,0,0.0,4.778973357987491,SMALL_WIN,True,False,True,False,False
ADP,2022-04-04,2022-04-04,198.184326171875,217.0990447998047,9.0,170.2324676513672,TP2,MOMENTUM,0,0.0,9.54400329899244,SMALL_WIN,True,False,False,True,False
ADP,2022-04-18,2022-04-18,198.184326171875,209.73252868652344,7.0,80.83741760253906,RUNNER,MOMENTUM,0,0.0,5.827000922683098,SMALL_WIN,True,False,False,False,True
ADPT,2022-03-29,2022-03-29,198.184326171875,207.65550231933597,16.0,151.538818359375,TP1,MOMENTUM,0,0.0,4.778973357987491,SMALL_WIN,True,False,True,False,False
ADPT,2022-04-04,2022-04-04,198.184326171875,217.0990447998047,9.0,170.2324676513672,TP2,MOMENTUM,0,0.0,9.54400329899244,SMALL_WIN,True,False,False,True,False
ADPT,2022-04-18,2022-04-18,198.184326171875,209.73252868652344,7.0,80.83741760253906,RUNNER,MOMENTUM,0,0.0,5.827000922683098,SMALL_WIN,True,False,False,False,True
ADPV,2022-03-29,2022-03-29,198.184326171875,207.65550231933597,16.0,151.538818359375,TP1,MOMENTUM,0,0.0,4.778973357987491,SMALL_WIN,True,False,True,False,False
ADPV,2022-04-04,2022-04-04,198.184326171875,217.0990447998047,9.0,170.2324676513672,TP2,MOMENTUM,0,0.0,9.54400329899244,SMALL_WIN,True,False,False,True,False
ADPV,2022-04-18,2022-04-18,198.184326171875,209.73252868652344,7.0,80.83741760253906,RUNNER,MOMENTUM,0,0.0,5.827000922683098,SMALL_WIN,True,False,False,False,True
ADS-DE,2022-03-29,2022-03-29,198.184326171875,207.65550231933597,16.0,151.538818359375,TP1,MOMENTUM,0,0.0,4.778973357987491,SMALL_WIN,True,False,True,False,False
ADS-DE,2022-04-04,2022-04-04,198.184326171875,217.0990447998047,9.0,170.2324676513672,TP2,MOMENTUM,0,0.0,9.54400329899244,SMALL_WIN,True,False,False,True,False
ADS-DE,2022-04-18,2022-04-18,198.184326171875,209.73252868652344,7.0,80.83741760253906,RUNNER,MOMENTUM,0,0.0,5.827000922683098,SMALL_WIN,True,False,False,False,True
AERO,2022-08-22,2022-08-22,47.709205627441406,45.36537551879883,108.0,-253.13365173339844,STOP,MOMENTUM,0,0.0,-4.912741844719487,SMALL_WIN,False,True,False,False,False
AERO,2023-03-06,2023-03-06,64.4556655883789,60.64562225341797,82.0,-312.4235534667969,STOP,MOMENTUM,0,0.0,-5.911106960390884,SMALL_WIN,False,True,False,False,False
AERT,2022-08-22,2022-08-22,47.709205627441406,45.36537551879883,108.0,-253.13365173339844,STOP,MOMENTUM,0,0.0,-4.912741844719487,SMALL_WIN,False,True,False,False,False
AERT,2023-03-06,2023-03-06,64.4556655883789,60.64562225341797,82.0,-312.4235534667969,STOP,MOMENTUM,0,0.0,-5.911106960390884,SMALL_WIN,False,True,False,False,False
AGL,2023-03-10,2023-03-10,24.46999931335449,22.84000015258789,154.0,-251.01987075805664,STOP,MOMENTUM,0,0.0,-6.661214575012392,SMALL_WIN,False,True,False,False,False
AGL,2023-08-15,2023-08-15,19.46999931335449,18.154821395874023,173.0,-227.5257797241211,STOP,MOMENTUM,0,0.0,-6.754894524204667,SMALL_WIN,False,True,False,False,False
AGRW,2024-02-01,2024-02-01,86.70999908447266,81.5999984741211,55.0,-281.05003356933594,STOP,MOMENTUM,0,0.0,-5.893208008655856,SMALL_WIN,False,True,False,False,False
AGRW,2024-12-18,2024-12-18,141.74000549316406,129.19000244140625,36.0,-451.8001098632813,STOP,MOMENTUM,0,0.0,-8.854241967955254,SMALL_WIN,False,True,False,False,False
AGRZ,2024-02-01,2024-02-01,86.70999908447266,81.5999984741211,55.0,-281.05003356933594,STOP,MOMENTUM,0,0.0,-5.893208008655856,SMALL_WIN,False,True,False,False,False
AGRZ,2024-12-18,2024-12-18,141.74000549316406,129.19000244140625,36.0,-451.8001098632813,STOP,MOMENTUM,0,0.0,-8.854241967955254,SMALL_WIN,False,True,False,False,False
AGX,2022-12-16,2022-12-16,70.4000015258789,80.69642639160156,17.0,175.03922271728516,TP2,MOMENTUM,0,0.0,14.625603185445543,SMALL_WIN,True,False,False,True,False
AGX,2022-12-19,2022-12-19,70.4000015258789,77.94999694824219,29.0,218.9498672485352,TP1,MOMENTUM,0,0.0,10.724425083411283,SMALL_WIN,True,False,True,False,False
AGX,2023-01-06,2023-01-06,70.4000015258789,76.36000061035156,13.0,77.47998809814453,RUNNER,MOMENTUM,0,0.0,8.465907606950509,SMALL_WIN,True,False,False,False,True
AGX,2024-02-01,2024-02-01,86.70999908447266,81.5999984741211,55.0,-281.05003356933594,STOP,MOMENTUM,0,0.0,-5.893208008655856,SMALL_WIN,False,True,False,False,False
AGX,2024-12-18,2024-12-18,141.74000549316406,129.19000244140625,36.0,-451.8001098632813,STOP,MOMENTUM,0,0.0,-8.854241967955254,SMALL_WIN,False,True,False,False,False
AGYS,2022-12-16,2022-12-16,70.4000015258789,80.69642639160156,17.0,175.03922271728516,TP2,MOMENTUM,0,0.0,14.625603185445543,SMALL_WIN,True,False,False,True,False
AGYS,2022-12-19,2022-12-19,70.4000015258789,77.94999694824219,29.0,218.9498672485352,TP1,MOMENTUM,0,0.0,10.724425083411283,SMALL_WIN,True,False,True,False,False
AGYS,2023-01-06,2023-01-06,70.4000015258789,76.36000061035156,13.0,77.47998809814453,RUNNER,MOMENTUM,0,0.0,8.465907606950509,SMALL_WIN,True,False,False,False,True
AGYS,2024-02-01,2024-02-01,86.70999908447266,81.5999984741211,55.0,-281.05003356933594,STOP,MOMENTUM,0,0.0,-5.893208008655856,SMALL_WIN,False,True,False,False,False
AGYS,2024-12-18,2024-12-18,141.74000549316406,129.19000244140625,36.0,-451.8001098632813,STOP,MOMENTUM,0,0.0,-8.854241967955254,SMALL_WIN,False,True,False,False,False
AIXC,2023-04-24,2023-04-24,5.439110279083252,5.198559761047363,1132.0,-272.303186416626,STOP,MOMENTUM,0,0.0,-4.42260784748113,SMALL_WIN,False,True,False,False,False
AIXI,2023-04-24,2023-04-24,5.439110279083252,5.198559761047363,1132.0,-272.303186416626,STOP,MOMENTUM,0,0.0,-4.42260784748113,SMALL_WIN,False,True,False,False,False
AIZ,2023-04-24,2023-04-24,5.439110279083252,5.198559761047363,1132.0,-272.303186416626,STOP,MOMENTUM,0,0.0,-4.42260784748113,SMALL_WIN,False,True,False,False,False
AIZN,2023-04-24,2023-04-24,5.439110279083252,5.198559761047363,1132.0,-272.303186416626,STOP,MOMENTUM,0,0.0,-4.42260784748113,SMALL_WIN,False,True,False,False,False
AKAM,2022-04-21,2022-04-21,117.62000274658205,123.05750274658205,27.0,146.8125,TP1,MOMENTUM,0,0.0,4.622938167851735,SMALL_WIN,True,False,True,False,False
AKAM,2022-04-29,2022-04-29,117.62000274658205,112.27999877929688,27.0,-144.18010711669922,STOP,MOMENTUM,0,0.0,-4.540047477120411,SMALL_WIN,False,True,False,False,False
AKBA,2022-04-21,2022-04-21,117.62000274658205,123.05750274658205,27.0,146.8125,TP1,MOMENTUM,0,0.0,4.622938167851735,SMALL_WIN,True,False,True,False,False
AKBA,2022-04-29,2022-04-29,117.62000274658205,112.27999877929688,27.0,-144.18010711669922,STOP,MOMENTUM,0,0.0,-4.540047477120411,SMALL_WIN,False,True,False,False,False
AKO-A,2022-04-21,2022-04-21,117.62000274658205,123.05750274658205,27.0,146.8125,TP1,MOMENTUM,0,0.0,4.622938167851735,SMALL_WIN,True,False,True,False,False
AKO-A,2022-04-29,2022-04-29,117.62000274658205,112.27999877929688,27.0,-144.18010711669922,STOP,MOMENTUM,0,0.0,-4.540047477120411,SMALL_WIN,False,True,False,False,False
AKO-B,2022-04-21,2022-04-21,117.62000274658205,123.05750274658205,27.0,146.8125,TP1,MOMENTUM,0,0.0,4.622938167851735,SMALL_WIN,True,False,True,False,False
AKO-B,2022-04-29,2022-04-29,117.62000274658205,112.27999877929688,27.0,-144.18010711669922,STOP,MOMENTUM,0,0.0,-4.540047477120411,SMALL_WIN,False,True,False,False,False
ALEC,2021-11-01,2021-11-01,33.83000183105469,31.34000015258789,151.0,-375.9902534484863,STOP,MOMENTUM,0,0.0,-7.360335630195171,SMALL_WIN,False,True,False,False,False
ALEC,2022-12-15,2022-12-15,32.540000915527344,30.60660743713379,129.0,-249.40775871276853,STOP,MOMENTUM,0,0.0,-5.941590116769122,SMALL_WIN,False,True,False,False,False
ALEX,2021-11-01,2021-11-01,33.83000183105469,31.34000015258789,151.0,-375.9902534484863,STOP,MOMENTUM,0,0.0,-7.360335630195171,SMALL_WIN,False,True,False,False,False
ALEX,2022-12-15,2022-12-15,32.540000915527344,30.60660743713379,129.0,-249.40775871276853,STOP,MOMENTUM,0,0.0,-5.941590116769122,SMALL_WIN,False,True,False,False,False
ALG,2020-07-15,2020-07-15,299.6199951171875,320.4418640136719,8.0,166.574951171875,TP1,MOMENTUM,0,0.0,6.94942568447093,SMALL_WIN,True,False,True,False,False
ALG,2020-08-04,2020-08-04,299.6199951171875,282.9624938964844,9.0,-149.91751098632812,STOP,MOMENTUM,0,0.0,-5.559542584662294,SMALL_WIN,False,True,False,False,False
ALG,2021-11-01,2021-11-01,33.83000183105469,31.34000015258789,151.0,-375.9902534484863,STOP,MOMENTUM,0,0.0,-7.360335630195171,SMALL_WIN,False,True,False,False,False
ALG,2022-12-15,2022-12-15,32.540000915527344,30.60660743713379,129.0,-249.40775871276853,STOP,MOMENTUM,0,0.0,-5.941590116769122,SMALL_WIN,False,True,False,False,False
ALG,2023-08-04,2023-08-04,385.30999755859375,361.4400024414063,9.0,-214.8299560546875,STOP,MOMENTUM,0,0.0,-6.1950105806838325,SMALL_WIN,False,True,False,False,False
ALGM,2020-07-15,2020-07-15,299.6199951171875,320.4418640136719,8.0,166.574951171875,TP1,MOMENTUM,0,0.0,6.94942568447093,SMALL_WIN,True,False,True,False,False
ALGM,2020-08-04,2020-08-04,299.6199951171875,282.9624938964844,9.0,-149.91751098632812,STOP,MOMENTUM,0,0.0,-5.559542584662294,SMALL_WIN,False,True,False,False,False
ALGM,2021-11-01,2021-11-01,33.83000183105469,31.34000015258789,151.0,-375.9902534484863,STOP,MOMENTUM,0,0.0,-7.360335630195171,SMALL_WIN,False,True,False,False,False
ALGM,2022-12-15,2022-12-15,32.540000915527344,30.60660743713379,129.0,-249.40775871276853,STOP,MOMENTUM,0,0.0,-5.941590116769122,SMALL_WIN,False,True,False,False,False
ALGM,2023-08-04,2023-08-04,385.30999755859375,361.4400024414063,9.0,-214.8299560546875,STOP,MOMENTUM,0,0.0,-6.1950105806838325,SMALL_WIN,False,True,False,False,False
ALGN,2020-07-15,2020-07-15,299.6199951171875,320.4418640136719,8.0,166.574951171875,TP1,MOMENTUM,0,0.0,6.94942568447093,SMALL_WIN,True,False,True,False,False
ALGN,2020-08-04,2020-08-04,299.6199951171875,282.9624938964844,9.0,-149.91751098632812,STOP,MOMENTUM,0,0.0,-5.559542584662294,SMALL_WIN,False,True,False,False,False
ALGN,2023-08-04,2023-08-04,385.30999755859375,361.4400024414063,9.0,-214.8299560546875,STOP,MOMENTUM,0,0.0,-6.1950105806838325,SMALL_WIN,False,True,False,False,False
ALGS,2020-07-15,2020-07-15,299.6199951171875,320.4418640136719,8.0,166.574951171875,TP1,MOMENTUM,0,0.0,6.94942568447093,SMALL_WIN,True,False,True,False,False
ALGS,2020-08-04,2020-08-04,299.6199951171875,282.9624938964844,9.0,-149.91751098632812,STOP,MOMENTUM,0,0.0,-5.559542584662294,SMALL_WIN,False,True,False,False,False
ALGS,2023-08-04,2023-08-04,385.30999755859375,361.4400024414063,9.0,-214.8299560546875,STOP,MOMENTUM,0,0.0,-6.1950105806838325,SMALL_WIN,False,True,False,False,False
ALIT,2023-03-01,2023-03-01,9.559303283691406,8.919468879699707,486.0,-310.9595203399658,STOP,MOMENTUM,0,0.0,-6.693316290982053,SMALL_WIN,False,True,False,False,False
ALK,2023-03-01,2023-03-01,9.559303283691406,8.919468879699707,486.0,-310.9595203399658,STOP,MOMENTUM,0,0.0,-6.693316290982053,SMALL_WIN,False,True,False,False,False
ALKS,2023-03-01,2023-03-01,9.559303283691406,8.919468879699707,486.0,-310.9595203399658,STOP,MOMENTUM,0,0.0,-6.693316290982053,SMALL_WIN,False,True,False,False,False
ALKT,2023-03-01,2023-03-01,9.559303283691406,8.919468879699707,486.0,-310.9595203399658,STOP,MOMENTUM,0,0.0,-6.693316290982053,SMALL_WIN,False,True,False,False,False
ALPS,2017-06-27,2017-06-27,38.060001373291016,36.56396484375,204.0,-305.1914520263672,STOP,MOMENTUM,0,0.0,-3.930731675146166,SMALL_WIN,False,True,False,False,False
ALRM,2017-06-27,2017-06-27,38.060001373291016,36.56396484375,204.0,-305.1914520263672,STOP,MOMENTUM,0,0.0,-3.930731675146166,SMALL_WIN,False,True,False,False,False
ALRS,2017-06-27,2017-06-27,38.060001373291016,36.56396484375,204.0,-305.1914520263672,STOP,MOMENTUM,0,0.0,-3.930731675146166,SMALL_WIN,False,True,False,False,False
ALSN,2017-06-27,2017-06-27,38.060001373291016,36.56396484375,204.0,-305.1914520263672,STOP,MOMENTUM,0,0.0,-3.930731675146166,SMALL_WIN,False,True,False,False,False
ALX,2018-10-12,2018-10-12,8.941008567810059,8.558302879333496,851.0,-325.6825408935547,STOP,MOMENTUM,0,0.0,-4.280341368359738,SMALL_WIN,False,True,False,False,False
AM,2018-10-12,2018-10-12,8.941008567810059,8.558302879333496,851.0,-325.6825408935547,STOP,MOMENTUM,0,0.0,-4.280341368359738,SMALL_WIN,False,True,False,False,False
AMAL,2018-10-12,2018-10-12,8.941008567810059,8.558302879333496,851.0,-325.6825408935547,STOP,MOMENTUM,0,0.0,-4.280341368359738,SMALL_WIN,False,True,False,False,False
AMAT,2018-10-12,2018-10-12,8.941008567810059,8.558302879333496,851.0,-325.6825408935547,STOP,MOMENTUM,0,0.0,-4.280341368359738,SMALL_WIN,False,True,False,False,False
AMBO,2020-08-25,2020-08-25,48.22999954223633,51.720001220703125,71.0,247.79011917114255,TP1,MOMENTUM,0,0.0,7.236163615159288,SMALL_WIN,True,False,True,False,False
AMBO,2020-08-26,2020-08-26,48.22999954223633,53.39696502685547,42.0,217.0125503540039,TP2,MOMENTUM,0,0.0,10.713177552685414,SMALL_WIN,True,False,False,True,False
AMBO,2020-09-08,2020-09-08,48.22999954223633,47.130001068115234,29.0,-31.89995574951172,RUNNER,MOMENTUM,0,0.0,-2.2807349876870617,SMALL_WIN,False,False,False,False,True
AMBP,2020-08-25,2020-08-25,48.22999954223633,51.720001220703125,71.0,247.79011917114255,TP1,MOMENTUM,0,0.0,7.236163615159288,SMALL_WIN,True,False,True,False,False
AMBP,2020-08-26,2020-08-26,48.22999954223633,53.39696502685547,42.0,217.0125503540039,TP2,MOMENTUM,0,0.0,10.713177552685414,SMALL_WIN,True,False,False,True,False
AMBP,2020-09-08,2020-09-08,48.22999954223633,47.130001068115234,29.0,-31.89995574951172,RUNNER,MOMENTUM,0,0.0,-2.2807349876870617,SMALL_WIN,False,False,False,False,True
AMBR,2020-08-25,2020-08-25,48.22999954223633,51.720001220703125,71.0,247.79011917114255,TP1,MOMENTUM,0,0.0,7.236163615159288,SMALL_WIN,True,False,True,False,False
AMBR,2020-08-26,2020-08-26,48.22999954223633,53.39696502685547,42.0,217.0125503540039,TP2,MOMENTUM,0,0.0,10.713177552685414,SMALL_WIN,True,False,False,True,False
AMBR,2020-09-08,2020-09-08,48.22999954223633,47.130001068115234,29.0,-31.89995574951172,RUNNER,MOMENTUM,0,0.0,-2.2807349876870617,SMALL_WIN,False,False,False,False,True
AMD,2021-07-29,2021-07-29,97.93000030517578,103.72911071777344,27.0,156.57598114013672,TP1,MOMENTUM,0,0.0,5.921689364368523,SMALL_WIN,True,False,True,False,False
AMD,2021-08-02,2021-08-02,97.93000030517578,109.52821350097656,16.0,185.5714111328125,TP2,MOMENTUM,0,0.0,11.843370938075852,SMALL_WIN,True,False,False,True,False
AMD,2021-08-18,2021-08-18,97.93000030517578,103.44000244140624,12.0,66.12002563476562,RUNNER,MOMENTUM,0,0.0,5.626470049075713,SMALL_WIN,True,False,False,False,True
AMLP,2024-01-17,2024-01-17,16.024999618530273,14.903249740600586,202.0,-226.59347534179688,STOP,MOMENTUM,0,0.0,-6.9999994048834075,SMALL_WIN,False,True,False,False,False
AMN,2024-01-17,2024-01-17,16.024999618530273,14.903249740600586,202.0,-226.59347534179688,STOP,MOMENTUM,0,0.0,-6.9999994048834075,SMALL_WIN,False,True,False,False,False
AMWL,2021-09-20,2021-09-20,225.0,210.3192901611328,17.0,-249.5720672607422,STOP,MOMENTUM,0,0.0,-6.524759928385417,SMALL_WIN,False,True,False,False,False
AN,2021-09-22,2021-09-22,120.45999908447266,126.59259033203124,26.0,159.44737243652344,TP1,MOMENTUM,0,0.0,5.0909773320337735,SMALL_WIN,True,False,True,False,False
AN,2021-10-05,2021-10-05,120.45999908447266,115.05999755859376,26.0,-140.40003967285156,STOP,MOMENTUM,0,0.0,-4.482817173269403,SMALL_WIN,False,True,False,False,False
ANAB,2021-09-22,2021-09-22,120.45999908447266,126.59259033203124,26.0,159.44737243652344,TP1,MOMENTUM,0,0.0,5.0909773320337735,SMALL_WIN,True,False,True,False,False
ANAB,2021-10-05,2021-10-05,120.45999908447266,115.05999755859376,26.0,-140.40003967285156,STOP,MOMENTUM,0,0.0,-4.482817173269403,SMALL_WIN,False,True,False,False,False
ANDE,2021-09-22,2021-09-22,120.45999908447266,126.59259033203124,26.0,159.44737243652344,TP1,MOMENTUM,0,0.0,5.0909773320337735,SMALL_WIN,True,False,True,False,False
ANDE,2021-10-05,2021-10-05,120.45999908447266,115.05999755859376,26.0,-140.40003967285156,STOP,MOMENTUM,0,0.0,-4.482817173269403,SMALL_WIN,False,True,False,False,False
ANET,2021-09-22,2021-09-22,120.45999908447266,126.59259033203124,26.0,159.44737243652344,TP1,MOMENTUM,0,0.0,5.0909773320337735,SMALL_WIN,True,False,True,False,False
ANET,2021-10-05,2021-10-05,120.45999908447266,115.05999755859376,26.0,-140.40003967285156,STOP,MOMENTUM,0,0.0,-4.482817173269403,SMALL_WIN,False,True,False,False,False
AOMR,2019-04-16,2019-04-16,30.479999542236328,29.02821350097656,204.0,-296.1643524169922,STOP,MOMENTUM,0,0.0,-4.763077634722456,SMALL_WIN,False,True,False,False,False
AOMR,2019-12-23,2019-12-23,25.11000061035156,26.820268630981445,98.0,167.60626602172852,TP1,MOMENTUM,0,0.0,6.8111030627567075,SMALL_WIN,True,False,True,False,False
AOMR,2020-01-13,2020-01-13,25.11000061035156,28.61000061035156,58.0,203.0,TP2,MOMENTUM,0,0.0,13.93866951383956,SMALL_WIN,True,False,False,True,False
AOMR,2020-02-12,2020-02-12,25.11000061035156,29.950000762939453,40.0,193.6000061035156,RUNNER,MOMENTUM,0,0.0,19.275189306815896,SMALL_WIN,True,False,False,False,True
APOG,2024-09-12,2024-09-12,97.56999969482422,105.7245101928711,17.0,138.62667846679688,TP1,MOMENTUM,0,0.0,8.357600208621756,SMALL_WIN,True,False,True,False,False
APOG,2024-09-16,2024-09-16,97.56999969482422,116.25,10.0,186.8000030517578,TP2,MOMENTUM,0,0.0,19.145229438969338,SMALL_WIN,True,False,False,True,False
APOG,2024-12-09,2024-12-09,97.56999969482422,342.5400085449219,7.0,1714.7900619506836,RUNNER,MOMENTUM,0,0.0,251.0710357859031,SMALL_WIN,True,False,False,False,True
APP,2024-09-12,2024-09-12,97.56999969482422,105.7245101928711,17.0,138.62667846679688,TP1,MOMENTUM,0,0.0,8.357600208621756,SMALL_WIN,True,False,True,False,False
APP,2024-09-16,2024-09-16,97.56999969482422,116.25,10.0,186.8000030517578,TP2,MOMENTUM,0,0.0,19.145229438969338,SMALL_WIN,True,False,False,True,False
APP,2024-12-09,2024-12-09,97.56999969482422,342.5400085449219,7.0,1714.7900619506836,RUNNER,MOMENTUM,0,0.0,251.0710357859031,SMALL_WIN,True,False,False,False,True
APPF,2024-09-12,2024-09-12,97.56999969482422,105.7245101928711,17.0,138.62667846679688,TP1,MOMENTUM,0,0.0,8.357600208621756,SMALL_WIN,True,False,True,False,False
APPF,2024-09-16,2024-09-16,97.56999969482422,116.25,10.0,186.8000030517578,TP2,MOMENTUM,0,0.0,19.145229438969338,SMALL_WIN,True,False,False,True,False
APPF,2024-12-09,2024-12-09,97.56999969482422,342.5400085449219,7.0,1714.7900619506836,RUNNER,MOMENTUM,0,0.0,251.0710357859031,SMALL_WIN,True,False,False,False,True
APPN,2024-09-12,2024-09-12,97.56999969482422,105.7245101928711,17.0,138.62667846679688,TP1,MOMENTUM,0,0.0,8.357600208621756,SMALL_WIN,True,False,True,False,False
APPN,2024-09-16,2024-09-16,97.56999969482422,116.25,10.0,186.8000030517578,TP2,MOMENTUM,0,0.0,19.145229438969338,SMALL_WIN,True,False,False,True,False
